model,adj_r2,significant_vars,formula
weather_to_Distance(mi)_weather_unknown_weather_good_WindChill(F),0.053475781405217804,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + Q(""WindChill(F)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_good_Humidity(%),0.026869521343408143,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + Q(""Humidity(%)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_good_Pressure(in),0.03778122822318564,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + Q(""Pressure(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_good_WindSpeed(mph),0.023316400187685438,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_good_Precipitation(in),0.016256587081604157,5,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + Q(""Precipitation(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_good_weather_bad,0.032308844405969595,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + weather_bad)**2"
weather_to_Distance(mi)_weather_unknown_weather_good_weather_neutral,0.03230884440597015,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_good + weather_neutral)**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_Temperature(F),0.05806212358625851,7,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""Temperature(F)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_WindChill(F),0.054901467135624604,7,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""WindChill(F)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_Humidity(%),0.03297809526199702,7,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""Humidity(%)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_Pressure(in),0.04646672626191739,7,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""Pressure(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_WindSpeed(mph),0.03315237513967406,5,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_Precipitation(in),0.024446378142757186,6,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + Q(""Precipitation(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_weather_good,0.03230884440596926,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + weather_good)**2"
weather_to_Distance(mi)_weather_unknown_weather_bad_weather_neutral,0.032308844405969595,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_bad + weather_neutral)**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_Temperature(F),0.034865500206681554,5,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""Temperature(F)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_WindChill(F),0.02867595434968928,6,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""WindChill(F)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_Humidity(%),0.010031236560367418,5,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""Humidity(%)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_Pressure(in),0.020623676938297364,5,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""Pressure(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_WindSpeed(mph),0.002136222366933338,3,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""WindSpeed(mph)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_Precipitation(in),0.00010573544011582836,3,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + Q(""Precipitation(in)""))**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_weather_good,0.03230884440596893,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + weather_good)**2"
weather_to_Distance(mi)_weather_unknown_weather_neutral_weather_bad,0.03230884440596926,4,"Q(""Distance(mi)"") ~ (weather_unknown + weather_neutral + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F),0.0017975249169122076,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F),0.00018239708239042862,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%),0.004762868407976795,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in),0.005509583150067887,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph),0.00021485570135337806,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in),-1.617505419826415e-06,1,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good,0.002109481609924302,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad,0.003073404180604866,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral,-3.2656754256343845e-06,1,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_unknown,0.0001473303737689058,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_WindChill(F),0.004654220204965309,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_Humidity(%),0.008119668132411717,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_Pressure(in),0.008474875730533515,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_WindSpeed(mph),0.0023467659646738692,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_Precipitation(in),2.5792795088519505e-05,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_weather_good,0.004016563888051494,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_weather_bad,0.004423683153292335,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_weather_neutral,0.0018082325579474867,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_Temperature(F)_weather_unknown,0.0018502911706586023,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Temperature(F)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_Temperature(F),0.004654220204965753,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_Humidity(%),0.010509662511759665,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_Pressure(in),0.006884349378355581,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_WindSpeed(mph),0.0010571360811582053,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_Precipitation(in),7.62786694175066e-05,1,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_weather_good,0.004258860864093106,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_weather_bad,0.004443482965102774,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_weather_neutral,0.00021169869645876194,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindChill(F)_weather_unknown,0.000327949210769618,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindChill(F)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_Temperature(F),0.008119668132411495,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_WindChill(F),0.010509662511759776,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_Pressure(in),0.010754452374641343,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_WindSpeed(mph),0.004762852589566768,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_Precipitation(in),0.005114300442258246,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_weather_good,0.0053283434854319855,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_weather_bad,0.005720768096388551,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_weather_neutral,0.005029663948313168,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_Humidity(%)_weather_unknown,0.004778310161243193,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Humidity(%)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_Temperature(F),0.008474875730533404,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_WindChill(F),0.006884349378355581,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_Humidity(%),0.010754452374641676,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_WindSpeed(mph),0.006424376154028355,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_Precipitation(in),0.007425262526035925,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_weather_good,0.007395267464136657,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_weather_bad,0.008335921470170482,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_weather_neutral,0.005557230866347962,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_Pressure(in)_weather_unknown,0.005565090934146477,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_Temperature(F),0.0023467659646738692,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_WindChill(F),0.0010571360811582053,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_Humidity(%),0.004762852589566768,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_Pressure(in),0.006424376154028355,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_Precipitation(in),0.00031075865689811355,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_weather_good,0.0031639645948351447,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_weather_bad,0.004246380122704063,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_weather_neutral,0.00020568550469013402,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_WindSpeed(mph)_weather_unknown,0.00030782518223881894,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_Temperature(F),2.5792795089074616e-05,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_WindChill(F),7.627866941739558e-05,1,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_Humidity(%),0.005114300442258246,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_Pressure(in),0.007425262526035592,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_WindSpeed(mph),0.0003107586568983356,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_weather_good,0.0013422549085613245,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_weather_bad,0.0028255112394555137,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_weather_neutral,0.000146226888065204,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_Precipitation(in)_weather_unknown,5.9291932901883726e-05,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_Temperature(F),0.004016563888051494,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_WindChill(F),0.004258860864093106,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_Humidity(%),0.0053283434854319855,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_Pressure(in),0.007395267464136657,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_WindSpeed(mph),0.0031639645948351447,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_Precipitation(in),0.0013422549085613245,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_weather_bad,0.003400786091389163,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_weather_neutral,0.0034198222266432765,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_good_weather_unknown,0.0021063110174700528,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_good + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_Temperature(F),0.004423683153292335,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_WindChill(F),0.004443482965102774,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_Humidity(%),0.005720768096388551,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_Pressure(in),0.008335921470170482,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_WindSpeed(mph),0.004246380122704063,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_Precipitation(in),0.0028255112394555137,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_weather_good,0.003400786091389163,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_weather_neutral,0.0032155318932629573,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + weather_neutral)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_bad_weather_unknown,0.0033290169764980115,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_bad + weather_unknown)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_Temperature(F),0.0018082325579474867,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""Temperature(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_WindChill(F),0.00021169869645876194,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""WindChill(F)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_Humidity(%),0.005029663948313168,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""Humidity(%)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_Pressure(in),0.005557230866347962,4,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""Pressure(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_WindSpeed(mph),0.00020568550469013402,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_Precipitation(in),0.000146226888065204,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + Q(""Precipitation(in)""))**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_weather_good,0.0034198222266438316,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + weather_good)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_weather_bad,0.0032155318932629573,3,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + weather_bad)**2"
weather_to_DelayFromTypicalTraffic(mins)_weather_neutral_weather_unknown,0.00014825068384327622,2,"Q(""DelayFromTypicalTraffic(mins)"") ~ (weather_neutral + weather_unknown)**2"
